Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,age_0-4,age_5-9,age_10-14,age_15-19,age_20-24,age_25-29,age_30-34,age_35-39,age_40-44,age_45-49,age_50-54,age_55-59,age_60-64,age_65-69,age_70-74,age_75-79,age_80-84,age_85-89,age_90-94,age_95-99,age_100+,total_pop,smokers_perc,density,urbanpop,hospibed,lung,femalelung,malelung,quarantine,country,schools
27030,Alabama,US_Alabama,2020-02-02,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27031,Alabama,US_Alabama,2020-02-03,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27032,Alabama,US_Alabama,2020-02-04,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27033,Alabama,US_Alabama,2020-02-05,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27034,Alabama,US_Alabama,2020-02-06,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27035,Alabama,US_Alabama,2020-02-07,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27036,Alabama,US_Alabama,2020-02-08,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27037,Alabama,US_Alabama,2020-02-09,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27038,Alabama,US_Alabama,2020-02-10,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27039,Alabama,US_Alabama,2020-02-11,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27040,Alabama,US_Alabama,2020-02-12,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27041,Alabama,US_Alabama,2020-02-13,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27042,Alabama,US_Alabama,2020-02-14,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27043,Alabama,US_Alabama,2020-02-15,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27044,Alabama,US_Alabama,2020-02-16,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27045,Alabama,US_Alabama,2020-02-17,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27046,Alabama,US_Alabama,2020-02-18,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27047,Alabama,US_Alabama,2020-02-19,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27048,Alabama,US_Alabama,2020-02-20,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27049,Alabama,US_Alabama,2020-02-21,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27050,Alabama,US_Alabama,2020-02-22,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27051,Alabama,US_Alabama,2020-02-23,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27052,Alabama,US_Alabama,2020-02-24,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27053,Alabama,US_Alabama,2020-02-25,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27054,Alabama,US_Alabama,2020-02-26,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27055,Alabama,US_Alabama,2020-02-27,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27056,Alabama,US_Alabama,2020-02-28,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27057,Alabama,US_Alabama,2020-02-29,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27058,Alabama,US_Alabama,2020-03-01,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27059,Alabama,US_Alabama,2020-03-02,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27060,Alabama,US_Alabama,2020-03-03,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27061,Alabama,US_Alabama,2020-03-04,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27062,Alabama,US_Alabama,2020-03-05,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27063,Alabama,US_Alabama,2020-03-06,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27064,Alabama,US_Alabama,2020-03-07,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27065,Alabama,US_Alabama,2020-03-08,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27066,Alabama,US_Alabama,2020-03-09,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27067,Alabama,US_Alabama,2020-03-10,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
27068,Alabama,US_Alabama,2020-03-11,0.0,0.0,0.05920418172000744,0.06052614950175218,0.06381842121641564,0.06419711443830749,0.06711066899685848,0.07182845092336082,0.06950360040535832,0.06525352605893764,0.061370076103671144,0.06067903232761368,0.062274334892168104,0.06512799406366704,0.06248765461682273,0.053855287305830585,0.04345903973926394,0.029475438444031284,0.019579182729358408,0.011849844586279896,0.006205398449021216,0.0018990577417469887,0.0002955457395266834,334249.4470000001,21.028197881511602,94.0,66.0,2.6,21.295,16.485,26.865000000000002,0,,0
